order_id,customer_id,order_date,order_status,channel,region_id,shipping_date,delivery_date,discount_pct,payment_method
996,424,2021-04-18,delivered,1,8,2021-04-21,2021-04-28,16.18,apple_pay
997,113,2022-05-19,delivered,2,3,2022-05-21,2022-05-30,11.59,afterpay
998,495,2021-02-13,delivered,1,6,2021-02-15,2021-02-23,10.01,debit_card
999,201,2022-07-31,shipped,1,1,2022-08-05,2022-08-17,5.71,credit_card
1000,76,04/02/2022,delivered,2,13,2022-04-03,2022-04-07,0.31,paypal
1001,71,2022-02-14,delivered,1,5,02/15/2022,2022-02-22,18.72,afterpay
1002,458,2021-03-06,cancelled,3,3,2021-03-08,03/21/2021,1.13,paypal
1003,52,2023-11-14,delivered,1,8,18/11/2023,11/19/2023,14.12,apple_pay
1004,113,01/07/2023,delivered,1,8,2023-07-04,07/17/2023,6.72,afterpay
1005,292,2021-01-23,shipped,1,6,01/26/2021,2021-02-09,9.46,debit_card
1006,102,2023-11-23,cancelled,1,10,11/26/2023,28/11/2023,12.52,credit_card
1007,201,2022-07-25,shipped,1,,2022-07-28,08/10/2022,19.53,afterpay
1008,434,2024-08-19,delivered,2,8,2024-08-23,2024-09-04,22.66,credit_card
1009,278,2023-07-14,delivered,4,8,07/17/2023,07/24/2023,21.92,credit_card
1010,45,2023-11-30,delivered,1,1,2023-12-05,12/17/2023,11.88,paypal
1011,21,29/11/2024,cancelled,2,6,04/12/2024,2024-12-11,22.06,paypal
1012,469,2023-05-21,delivered,4,8,26/05/2023,30/05/2023,16.65,credit_card
1013,94,2023-05-12,cancelled,1,2,05/16/2023,26/05/2023,19.28,apple_pay
1014,390,06/11/2022,delivered,4,8,2022-11-11,2022-11-24,14.32,credit_card
1015,380,2022-10-07,delivered,2,11,10/10/2022,2022-10-24,3.45,credit_card
1016,392,09/06/2021,delivered,1,7,2021-06-13,2021-06-24,4.67,debit_card
1017,484,2024-04-03,delivered,1,10,2024-04-05,18/04/2024,24.88,afterpay
1018,360,2022-10-24,shipped,2,1,10/26/2022,03/11/2022,20.56,credit_card
1019,106,2024-11-25,delivered,2,2,2024-11-30,12/11/2024,5.94,paypal
1020,397,2024-03-04,delivered,4,10,03/08/2024,03/16/2024,15.42,apple_pay
1021,272,2021-11-29,delivered,2,13,2021-12-01,2021-12-10,19.66,afterpay
1022,242,2023-10-26,pending,2,5,2023-10-30,2023-11-10,16.95,credit_card
1023,436,2022-06-02,delivered,1,,04/06/2022,2022-06-18,23.49,credit_card
1024,153,2021-03-29,cancelled,2,,30/03/2021,2021-04-03,16.02,debit_card
1025,271,2021-12-06,delivered,1,13,2021-12-10,2021-12-19,7.48,debit_card
1026,265,2023-11-06,delivered,2,11,2023-11-11,2023-11-17,15.78,credit_card
1027,9639,2023-02-28,pending,4,,2023-03-02,2023-03-15,0.83,credit_card
1028,388,25/12/2021,cancelled,3,5,12/27/2021,01/07/2022,8.15,apple_pay
1029,349,09/20/2023,pending,3,13,21/09/2023,2023-09-18,16.44,apple_pay
1030,10,2024-04-14,pending,2,1,16/04/2024,2024-04-20,22.74,credit_card
1031,390,07/09/2023,pending,4,6,11/07/2023,2023-07-24,19.12,paypal
1032,257,06/12/2021,delivered,3,13,17/06/2021,2021-07-01,16.99,paypal
1033,448,2024-03-13,cancelled,3,12,2024-03-17,2024-03-21,3.81,afterpay
1034,414,08/08/2023,delivered,1,2,13/08/2023,2023-08-22,14.54,paypal
1035,96,2024-05-23,delivered,4,10,2024-05-27,30/05/2024,0.28,debit_card
1036,457,08/12/2022,cancelled,1,11,13/12/2022,12/23/2022,14.7,apple_pay
1037,9124,05/09/2023,cancelled,4,8,09/10/2023,19/09/2023,9.3,credit_card
1038,268,31/05/2022,delivered,1,9,2022-06-02,2022-06-04,24.4,credit_card
1039,3,2021-05-17,delivered,2,12,05/20/2021,21/05/2021,9.97,credit_card
1040,446,2022-08-06,delivered,1,1,11/08/2022,2022-08-13,20.29,apple_pay
1041,314,2024-01-12,cancelled,3,3,01/15/2024,29/01/2024,16.68,credit_card
1042,266,01/10/2022,shipped,1,8,2022-01-13,27/01/2022,10.7,apple_pay
1043,9630,2024-01-22,pending,1,2,2024-01-25,2024-02-01,9.11,apple_pay
1044,9253,03/17/2024,delivered,2,12,2024-03-21,03/24/2024,19.28,credit_card
1045,364,2021-12-01,delivered,4,11,2021-12-03,05/12/2021,21.26,credit_card
1046,87,05/31/2021,cancelled,1,13,2021-06-03,04/06/2021,16.58,apple_pay
1047,248,02/01/2022,shipped,2,3,2022-02-05,02/06/2022,21.29,afterpay
1048,9857,2021-02-22,cancelled,1,4,2021-02-27,03/06/2021,1.64,credit_card
1049,399,30/05/2024,pending,2,9,06/03/2024,2024-06-14,24.37,paypal
1050,181,2023-02-25,shipped,1,9,2023-02-28,03/01/2023,12.72,afterpay
1051,134,2022-07-10,delivered,2,10,2022-07-15,2022-07-22,23.05,paypal
1052,6,18/04/2024,shipped,3,2,19/04/2024,2024-05-01,24.62,apple_pay
1053,13,2024-10-26,shipped,2,13,10/31/2024,2024-11-07,18.28,credit_card
1054,228,2023-12-30,delivered,2,10,31/12/2023,03/01/2024,2.26,credit_card
1055,122,2022-12-03,delivered,2,10,2022-12-07,2022-12-10,7.5,credit_card
1056,259,05/24/2024,delivered,1,11,28/05/2024,2024-05-29,14.99,credit_card
1057,103,2024-10-26,shipped,3,9,30/10/2024,06/11/2024,8.46,credit_card
1058,62,2021-08-17,delivered,4,13,2021-08-21,2021-08-22,24.69,afterpay
1059,488,13/07/2022,delivered,2,13,2022-07-16,2022-07-21,13.3,credit_card
1060,149,2023-03-11,delivered,3,12,2023-03-12,26/03/2023,6.81,afterpay
1061,93,05/24/2022,delivered,3,4,2022-05-29,05/06/2022,3.45,paypal
1062,249,2024-02-12,cancelled,1,7,2024-02-13,17/02/2024,23.2,afterpay
1063,425,2021-01-18,delivered,2,2,2021-01-19,22/01/2021,10.72,apple_pay
1064,23,28/04/2024,pending,2,,30/04/2024,2024-05-01,9.12,paypal
1065,292,2023-08-16,delivered,1,10,2023-08-21,27/08/2023,4.67,afterpay
1066,179,10/07/2023,delivered,2,10,10/10/2023,10/15/2023,1.1,debit_card
1067,264,07/05/2021,pending,1,12,07/10/2021,07/11/2021,9.73,afterpay
1068,208,2021-11-18,shipped,2,2,23/11/2021,2021-12-06,12.38,credit_card
1069,416,2023-05-11,shipped,4,1,2023-05-14,23/05/2023,21.59,debit_card
1070,181,2021-05-09,delivered,3,4,2021-05-14,2021-05-20,1.7,credit_card
1071,162,05/17/2023,pending,1,6,05/20/2023,2023-05-29,6.39,apple_pay
1072,136,2021-04-26,delivered,3,4,2021-04-30,05/05/2021,20.29,credit_card
1073,236,2021-09-10,delivered,1,11,11/09/2021,2021-09-24,9.95,paypal
1074,199,2021-09-10,delivered,2,10,09/12/2021,2021-09-16,15.68,credit_card
1075,396,16/01/2022,shipped,2,2,2022-01-20,02/03/2022,132.12,afterpay
1076,251,2022-05-11,shipped,2,12,05/13/2022,05/27/2022,11.98,credit_card
1077,96,23/02/2024,shipped,1,7,02/26/2024,01/03/2024,22.39,afterpay
1078,243,2022-04-30,delivered,1,6,05/02/2022,2022-05-06,1.17,credit_card
1079,217,17/06/2024,shipped,1,5,2024-06-19,2024-07-02,5.31,paypal
1080,420,2022-10-20,pending,3,3,23/10/2022,06/11/2022,1.44,credit_card
1081,16,08/01/2021,delivered,2,4,12/01/2021,2021-01-25,4.61,afterpay
1082,240,2023-08-15,shipped,2,9,2023-08-17,2023-08-19,0.84,credit_card
1083,107,02/18/2024,delivered,1,6,2024-02-19,2024-02-23,4.24,credit_card
1084,243,21/12/2024,delivered,3,1,2024-12-22,2024-12-25,21.71,afterpay
1085,71,01/31/2023,delivered,1,,2023-02-01,02/15/2023,1.0,afterpay
1086,374,2021-05-26,delivered,1,8,05/31/2021,2021-06-08,5.22,paypal
1087,307,17/12/2024,delivered,1,6,21/12/2024,2024-12-22,0.36,afterpay
1088,152,2022-03-20,shipped,1,5,2022-03-22,04/03/2022,2.54,apple_pay
1089,148,26/02/2024,delivered,1,3,28/02/2024,25/02/2024,10.92,apple_pay
1090,498,2023-12-24,delivered,1,11,2023-12-27,04/01/2024,9.94,debit_card
1091,105,2023-07-12,delivered,3,11,2023-07-17,28/07/2023,21.2,credit_card
1092,371,06/08/2022,delivered,2,10,2022-06-11,2022-06-18,24.31,apple_pay
1093,138,2024-03-07,cancelled,1,10,2024-03-09,20/03/2024,11.12,afterpay
1094,43,02/26/2023,cancelled,3,6,02/28/2023,2023-03-01,18.31,credit_card
1095,475,12/07/2023,cancelled,3,8,2023-12-10,2023-12-16,24.78,credit_card
1096,198,2023-12-09,cancelled,4,13,2023-12-12,12/21/2023,3.32,paypal
1097,167,07/08/2021,shipped,3,2,09/08/2021,14/08/2021,14.72,apple_pay
1098,209,31/12/2023,cancelled,1,6,2024-01-01,10/01/2024,21.68,credit_card
1099,452,2024-06-28,delivered,1,11,01/07/2024,2024-07-04,4.33,apple_pay
1100,398,2022-07-24,delivered,1,1,2022-07-25,29/07/2022,10.83,paypal
1101,173,10/11/2021,delivered,4,10,11/13/2021,2021-11-15,0.33,credit_card
1102,252,2022-09-05,delivered,2,11,06/09/2022,2022-09-16,14.33,credit_card
1103,87,17/06/2024,delivered,1,1,06/20/2024,06/23/2024,24.24,apple_pay
1104,431,2021-02-05,cancelled,1,4,2021-02-07,02/21/2021,18.6,apple_pay
1105,188,2021-08-21,delivered,4,12,24/08/2021,08/26/2021,22.73,credit_card
1106,267,2023-03-23,delivered,1,10,2023-03-28,04/10/2023,6.12,credit_card
1107,281,2023-02-11,delivered,4,7,16/02/2023,2023-03-01,7.31,afterpay
1108,207,2022-01-08,delivered,2,2,2022-01-10,21/01/2022,24.54,paypal
1109,399,28/10/2021,cancelled,3,7,31/10/2021,14/11/2021,14.84,afterpay
1110,372,2021-10-23,shipped,1,,2021-10-27,2021-10-29,3.79,paypal
1111,422,07/13/2022,delivered,1,11,07/18/2022,2022-07-29,7.01,credit_card
1112,406,2023-07-01,cancelled,1,9,2023-07-05,11/07/2023,20.46,afterpay
1113,264,2021-05-16,delivered,1,1,21/05/2021,2021-05-23,7.56,apple_pay
1114,108,2023-11-02,delivered,2,,07/11/2023,16/11/2023,3.89,apple_pay
1115,205,2024-10-27,pending,1,11,29/10/2024,2024-10-31,15.8,credit_card
1116,402,2021-07-21,delivered,2,,2021-07-23,2021-08-06,10.04,afterpay
1117,301,2021-09-28,shipped,1,3,10/02/2021,2021-10-15,15.17,credit_card
1118,125,10/10/2022,pending,1,10,10/14/2022,10/22/2022,12.96,credit_card
1119,229,01/28/2021,cancelled,1,3,02/01/2021,2021-02-05,16.46,credit_card
1120,433,10/14/2022,cancelled,1,9,10/15/2022,10/21/2022,15.09,credit_card
1121,160,2023-01-23,delivered,1,5,28/01/2023,01/02/2023,22.19,credit_card
1122,407,2022-10-23,pending,4,2,2022-10-25,2022-11-01,18.75,afterpay
1123,317,07/04/2023,delivered,2,11,07/05/2023,2023-07-19,20.11,afterpay
1124,295,24/08/2022,pending,2,7,08/26/2022,2022-09-09,20.36,debit_card
1125,389,19/10/2023,delivered,1,8,2023-10-21,04/11/2023,17.66,credit_card
1126,261,17/03/2023,delivered,1,2,19/03/2023,31/03/2023,9.21,debit_card
1127,154,2021-07-05,cancelled,2,12,08/07/2021,07/10/2021,6.19,paypal
1128,407,2023-02-27,cancelled,1,6,03/02/2023,2023-03-09,14.31,afterpay
1129,33,06/25/2023,pending,2,2,2023-06-28,29/06/2023,2.35,paypal
1130,429,2022-07-15,delivered,1,12,07/19/2022,2022-07-26,20.43,credit_card
1131,66,26/04/2024,delivered,2,11,2024-04-28,05/07/2024,24.28,credit_card
1132,16,2024-03-23,delivered,2,2,2024-03-28,2024-04-04,4.72,afterpay
1133,488,09/06/2021,pending,2,5,11/06/2021,17/06/2021,23.75,paypal
1134,315,04/20/2024,delivered,2,12,2024-04-21,2024-04-23,10.58,afterpay
1135,443,16/07/2023,delivered,3,5,17/07/2023,07/23/2023,3.01,credit_card
1136,235,15/09/2022,cancelled,2,13,2022-09-18,25/09/2022,1.31,credit_card
1137,291,04/12/2024,delivered,3,10,2024-04-16,04/26/2024,15.98,apple_pay
1138,24,02/23/2021,shipped,2,13,02/28/2021,02/27/2021,1.59,apple_pay
1139,205,09/13/2023,shipped,2,,09/15/2023,09/24/2023,11.72,afterpay
1140,375,2024-11-25,pending,1,4,2024-11-28,12/09/2024,2.32,debit_card
1141,33,2021-10-02,delivered,3,4,10/03/2021,2021-10-01,16.27,credit_card
1142,52,2024-11-27,delivered,2,10,2024-12-01,05/12/2024,2.3,credit_card
1143,54,31/01/2021,cancelled,1,1,02/05/2021,2021-02-07,10.13,credit_card
1144,209,08/08/2024,delivered,1,10,09/08/2024,12/08/2024,6.11,credit_card
1145,207,2021-03-10,pending,1,7,03/12/2021,16/03/2021,24.42,debit_card
1146,148,15/07/2021,pending,4,7,2021-07-18,2021-07-31,2.58,afterpay
1147,218,27/05/2022,shipped,1,3,01/06/2022,04/06/2022,0.79,credit_card
1148,191,02/13/2023,shipped,2,10,14/02/2023,16/02/2023,21.26,apple_pay
1149,52,2022-01-30,shipped,4,2,02/01/2022,02/07/2022,3.96,debit_card
1150,111,2022-09-16,shipped,1,5,21/09/2022,09/28/2022,113.19,debit_card
1151,382,04/22/2021,delivered,1,8,04/27/2021,03/05/2021,11.84,apple_pay
1152,242,04/21/2022,delivered,3,12,2022-04-25,05/09/2022,9.59,afterpay
1153,392,2023-03-10,shipped,2,9,03/13/2023,26/03/2023,22.9,debit_card
1154,208,04/06/2024,delivered,4,13,09/04/2024,04/12/2024,6.77,debit_card
1155,288,2024-04-03,delivered,1,10,2024-04-07,10/04/2024,8.48,paypal
1156,53,25/11/2022,cancelled,1,11,11/26/2022,11/29/2022,10.46,debit_card
1157,482,12/09/2024,delivered,2,7,09/16/2024,2024-09-25,14.44,apple_pay
1158,328,2022-04-30,delivered,1,13,2022-05-05,2022-05-18,10.38,apple_pay
1159,336,07/02/2022,delivered,1,8,2022-02-11,2022-02-13,11.85,paypal
1160,275,10/06/2024,cancelled,1,9,2024-06-14,06/23/2024,9.66,afterpay
1161,402,07/02/2022,delivered,4,3,2022-02-10,02/23/2022,6.95,paypal
1162,385,2023-04-11,shipped,2,12,13/04/2023,2023-04-23,21.51,apple_pay
1163,135,2023-11-02,delivered,2,7,2023-11-03,2023-11-14,9.58,afterpay
1164,350,2024-02-02,shipped,1,1,2024-02-04,2024-02-10,9.74,credit_card
1165,127,2024-03-08,delivered,1,13,2024-03-11,2024-03-23,5.66,credit_card
1166,410,2022-02-25,delivered,3,1,2022-02-28,2022-03-09,13.64,afterpay
1167,308,2022-03-20,pending,1,2,2022-03-21,2022-03-26,24.38,paypal
1168,336,2021-11-27,pending,4,7,2021-11-29,08/12/2021,10.1,paypal
1169,74,07/09/2021,shipped,3,5,2021-09-10,2021-09-19,22.2,credit_card
1170,357,2023-09-07,delivered,1,2,2023-09-08,2023-09-16,13.59,afterpay
1171,60,21/02/2022,shipped,1,1,2022-02-22,03/04/2022,7.59,credit_card
1172,62,29/09/2021,delivered,3,3,2021-10-03,2021-10-17,23.35,apple_pay
1173,189,2023-10-03,cancelled,1,2,10/06/2023,2023-10-20,19.72,credit_card
1174,195,09/08/2021,delivered,2,2,11/09/2021,09/14/2021,21.92,credit_card
1175,211,07/05/2024,delivered,1,7,2024-05-11,05/22/2024,20.35,credit_card
1176,2,10/12/2021,delivered,1,2,10/15/2021,2021-10-20,11.66,afterpay
1177,310,2022-08-02,delivered,1,1,2022-08-07,08/17/2022,14.77,credit_card
1178,470,04/04/2023,shipped,3,3,2023-04-07,2023-04-13,4.61,debit_card
1179,390,08/31/2024,delivered,4,1,2024-09-04,10/09/2024,16.58,credit_card
1180,420,2023-02-14,delivered,1,13,2023-02-18,2023-03-04,11.13,apple_pay
1181,307,2021-05-01,delivered,4,3,2021-05-04,05/17/2021,0.19,credit_card
1182,83,14/10/2021,shipped,2,9,16/10/2021,10/25/2021,0.33,apple_pay
1183,303,05/04/2024,delivered,1,12,2024-05-05,2024-05-06,6.7,debit_card
1184,178,2024-09-28,pending,1,8,2024-10-01,10/05/2024,4.12,credit_card
1185,328,2024-12-05,delivered,1,10,2024-12-08,2024-12-16,13.1,paypal
1186,53,2024-06-27,delivered,1,6,06/30/2024,07/04/2024,3.16,afterpay
1187,285,20/04/2023,cancelled,2,,2023-04-23,2023-05-05,2.13,debit_card
1188,388,07/12/2022,cancelled,1,11,2022-12-12,23/12/2022,11.62,credit_card
1189,318,2023-06-30,delivered,1,,07/02/2023,07/16/2023,20.36,credit_card
1190,394,02/12/2021,delivered,2,1,02/15/2021,18/02/2021,15.07,apple_pay
1191,312,01/18/2024,cancelled,1,7,2024-01-19,2024-01-26,11.49,credit_card
1192,205,14/10/2022,shipped,2,7,10/18/2022,25/10/2022,1.73,credit_card
1193,11,2023-11-15,delivered,1,10,2023-11-17,25/11/2023,15.32,paypal
1194,9032,01/19/2021,delivered,2,3,2021-01-22,2021-02-02,4.35,credit_card
1195,65,2022-09-23,pending,1,7,2022-09-26,02/10/2022,8.19,afterpay
1196,289,02/15/2023,pending,4,1,02/17/2023,02/22/2023,19.07,debit_card
1197,477,01/04/2022,pending,1,3,2022-04-04,2022-04-15,5.66,debit_card
1198,464,11/14/2024,delivered,1,8,2024-11-19,2024-11-21,3.92,afterpay
1199,278,2021-12-29,pending,2,7,01/01/2022,12/01/2022,5.25,paypal
1200,385,09/03/2021,shipped,2,9,10/03/2021,2021-03-24,13.29,afterpay
1201,49,2024-10-07,delivered,2,4,2024-10-08,2024-10-10,15.47,credit_card
1202,12,01/12/2022,delivered,1,7,2022-01-17,2022-01-28,21.04,apple_pay
1203,379,25/01/2023,delivered,1,10,30/01/2023,28/01/2023,139.7,credit_card
1204,493,28/02/2023,delivered,1,13,2023-03-04,2023-03-12,8.29,credit_card
1205,61,2024-06-13,delivered,2,2,2024-06-16,06/20/2024,16.75,credit_card
1206,177,12/29/2021,delivered,4,2,2022-01-02,2022-01-13,19.59,afterpay
1207,340,2021-06-01,delivered,2,2,2021-06-06,2021-06-07,9.77,credit_card
1208,423,2023-09-06,delivered,2,3,10/09/2023,2023-09-14,12.16,credit_card
1209,265,2022-08-06,delivered,4,2,2022-08-11,17/08/2022,21.15,afterpay
1210,426,2022-11-21,shipped,2,3,11/26/2022,2022-12-09,17.58,afterpay
1211,314,2022-03-04,shipped,2,5,03/08/2022,2022-03-21,16.48,paypal
1212,459,2022-03-07,delivered,1,5,2022-03-09,03/10/2022,0.76,debit_card
1213,221,01/07/2023,shipped,4,3,2023-07-04,07/06/2023,7.9,credit_card
1214,201,10/06/2022,cancelled,3,9,10/11/2022,2022-10-19,7.34,credit_card
1215,158,2023-04-14,delivered,1,3,16/04/2023,2023-04-14,10.47,afterpay
1216,393,16/09/2021,cancelled,1,4,09/20/2021,10/02/2021,17.55,debit_card
1217,38,2021-09-26,delivered,1,11,2021-09-27,2021-10-02,0.11,paypal
1218,467,2022-12-08,cancelled,2,6,13/12/2022,21/12/2022,12.99,credit_card
1219,313,2023-12-21,shipped,2,3,12/22/2023,12/27/2023,4.83,credit_card
1220,368,2023-03-20,cancelled,1,7,24/03/2023,2023-04-06,15.75,credit_card
1221,35,10/11/2021,shipped,1,12,12/10/2021,26/10/2021,7.3,debit_card
1222,217,2023-07-14,delivered,1,9,19/07/2023,2023-07-26,24.43,credit_card
1223,437,2022-11-19,delivered,4,10,2022-11-22,02/12/2022,14.06,debit_card
1224,134,06/27/2024,delivered,3,1,06/28/2024,2024-07-08,24.23,credit_card
1225,244,12/08/2022,delivered,2,9,12/09/2022,2022-12-18,14.43,credit_card
1226,145,2021-05-06,delivered,4,9,05/08/2021,10/05/2021,17.18,afterpay
1227,159,2023-07-28,delivered,1,10,07/31/2023,2023-08-09,2.58,credit_card
1228,250,13/07/2023,delivered,1,1,2023-07-16,2023-07-17,11.56,afterpay
1229,48,2021-08-07,delivered,1,9,2021-08-12,08/19/2021,2.82,apple_pay
1230,377,30/12/2024,delivered,4,2,01/01/2025,12/01/2025,1.04,paypal
1231,183,11/08/2024,delivered,3,8,12/08/2024,08/22/2024,13.64,debit_card
1232,199,03/31/2023,delivered,1,12,2023-04-02,2023-04-04,13.99,apple_pay
1233,249,2024-05-23,shipped,2,1,24/05/2024,2024-06-07,12.89,afterpay
1234,221,04/28/2024,delivered,2,6,04/30/2024,2024-05-05,17.75,credit_card
1235,496,2022-05-04,pending,1,9,2022-05-09,17/05/2022,23.1,apple_pay
1236,443,08/12/2021,cancelled,2,13,2021-12-12,2021-12-20,21.97,debit_card
1237,1,05/19/2024,pending,2,2,05/20/2024,2024-05-28,3.54,debit_card
1238,455,2024-10-20,pending,1,12,2024-10-23,2024-11-04,24.64,credit_card
1239,193,2023-01-18,delivered,4,7,23/01/2023,30/01/2023,10.17,paypal
1240,399,2022-06-29,pending,2,3,06/30/2022,10/07/2022,20.99,afterpay
1241,9021,02/15/2022,delivered,1,2,02/17/2022,2022-02-20,6.1,credit_card
1242,125,2023-05-13,pending,2,10,2023-05-14,2023-05-20,22.7,afterpay
1243,363,2021-11-07,cancelled,2,7,11/08/2021,2021-11-09,14.3,apple_pay
1244,471,2022-02-21,shipped,2,4,2022-02-24,2022-03-01,22.36,paypal
1245,197,2022-05-12,delivered,4,5,2022-05-17,24/05/2022,6.0,credit_card
1246,209,2023-05-17,delivered,3,7,19/05/2023,06/01/2023,6.6,credit_card
1247,9088,2021-03-12,delivered,2,1,03/14/2021,03/15/2021,16.66,debit_card
1248,422,10/21/2021,cancelled,2,12,2021-10-22,29/10/2021,16.12,afterpay
1249,307,2024-12-30,shipped,1,,2024-12-31,2025-01-02,1.31,credit_card
1250,2,27/09/2022,delivered,2,6,2022-09-28,01/10/2022,6.97,credit_card
1251,473,2022-06-22,delivered,4,2,2022-06-24,05/07/2022,10.44,debit_card
1252,346,2024-07-24,cancelled,1,13,2024-07-29,07/31/2024,19.5,credit_card
1253,113,31/05/2021,pending,2,11,2021-06-01,06/07/2021,6.11,debit_card
1254,49,2024-02-17,delivered,2,7,2024-02-18,2024-03-01,11.86,afterpay
1255,219,08/09/2023,delivered,4,3,2023-09-09,09/18/2023,13.57,credit_card
1256,45,2024-09-02,cancelled,2,10,04/09/2024,2024-09-12,10.63,credit_card
1257,9298,25/06/2021,cancelled,2,10,06/28/2021,2021-07-01,17.85,debit_card
1258,166,01/12/2022,delivered,4,6,12/05/2022,2022-12-13,20.9,paypal
1259,16,29/05/2021,delivered,1,13,06/01/2021,2021-06-03,12.07,paypal
1260,411,2021-07-10,delivered,1,5,2021-07-15,23/07/2021,0.98,paypal
1261,139,2024-05-02,delivered,1,8,04/05/2024,13/05/2024,11.58,credit_card
1262,64,2021-07-28,delivered,1,11,2021-07-30,08/05/2021,20.89,debit_card
1263,93,2021-11-28,shipped,1,2,30/11/2021,2021-12-07,0.39,debit_card
1264,416,06/20/2022,shipped,2,5,2022-06-24,07/05/2022,14.36,afterpay
1265,453,2024-11-14,pending,2,10,2024-11-17,2024-11-22,10.2,debit_card
1266,186,2024-08-15,delivered,3,12,08/18/2024,24/08/2024,9.52,credit_card
1267,383,03/07/2022,delivered,2,4,2022-07-05,2022-07-18,23.17,debit_card
1268,9520,03/14/2023,delivered,1,11,19/03/2023,25/03/2023,11.82,credit_card
1269,210,06/03/2024,delivered,3,5,2024-06-05,06/16/2024,24.38,credit_card
1270,391,2022-09-18,delivered,1,10,2022-09-19,2022-09-25,6.73,debit_card
1271,144,12/19/2021,delivered,4,8,12/21/2021,12/31/2021,18.46,credit_card
1272,322,05/11/2024,pending,1,7,2024-11-07,11/16/2024,13.98,paypal
1273,12,09/09/2024,shipped,3,4,14/09/2024,2024-09-16,3.48,apple_pay
1274,440,09/11/2022,shipped,1,2,2022-11-10,11/23/2022,16.42,debit_card
1275,454,08/02/2023,delivered,2,7,2023-08-04,13/08/2023,20.15,apple_pay
1276,99,2024-02-09,delivered,1,5,12/02/2024,02/18/2024,10.78,credit_card
1277,41,2023-09-04,delivered,3,13,07/09/2023,2023-09-13,17.22,debit_card
1278,279,2021-08-09,cancelled,3,7,08/13/2021,2021-08-17,21.09,credit_card
1279,370,2021-12-08,cancelled,4,1,2021-12-11,13/12/2021,13.14,credit_card
1280,302,06/26/2024,pending,1,7,2024-06-30,2024-07-10,19.75,credit_card
1281,253,2021-05-02,delivered,2,10,2021-05-05,06/05/2021,13.5,credit_card
1282,412,07/24/2021,shipped,1,13,2021-07-26,07/31/2021,13.9,credit_card
1283,78,28/04/2021,shipped,4,5,2021-05-01,11/05/2021,21.48,paypal
1284,68,08/24/2023,delivered,2,10,08/27/2023,04/09/2023,2.75,credit_card
1285,267,19/12/2024,shipped,1,6,2024-12-22,2024-12-26,19.89,credit_card
1286,348,08/08/2024,pending,2,10,2024-08-11,2024-08-12,16.83,debit_card
1287,439,28/11/2021,delivered,2,10,29/11/2021,2021-12-13,1.34,apple_pay
1288,282,05/20/2022,cancelled,4,4,25/05/2022,2022-05-27,10.88,afterpay
1289,1,06/25/2023,delivered,2,10,06/28/2023,2023-07-04,2.02,credit_card
1290,415,30/12/2021,pending,2,13,01/01/2022,01/14/2022,14.01,credit_card
1291,88,02/05/2024,delivered,4,1,05/07/2024,2024-05-14,19.48,credit_card
1292,354,2023-07-30,delivered,1,12,2023-08-02,07/08/2023,6.0,apple_pay
1293,341,09/28/2021,cancelled,1,6,30/09/2021,02/10/2021,6.11,credit_card
1294,51,2022-04-27,delivered,2,,2022-05-02,2022-05-05,13.75,debit_card
1295,213,2021-01-19,shipped,2,2,2021-01-24,02/03/2021,17.54,credit_card
1296,249,2023-05-28,cancelled,3,3,2023-05-30,2023-05-31,17.47,credit_card
1297,223,10/05/2022,delivered,1,13,2022-05-15,2022-05-21,13.33,apple_pay
1298,191,2021-06-15,pending,3,13,20/06/2021,2021-07-03,9.05,paypal
1299,174,2023-03-09,pending,4,2,14/03/2023,2023-03-17,11.15,debit_card
1300,300,12/27/2022,cancelled,1,7,2022-12-28,31/12/2022,11.02,afterpay
1301,51,02/05/2022,delivered,1,1,2022-02-10,2022-02-18,3.49,paypal
1302,153,2023-03-12,cancelled,2,,2023-03-14,03/22/2023,23.79,debit_card
1303,321,2024-10-06,pending,2,2,10/09/2024,2024-10-12,24.76,credit_card
1304,431,28/05/2022,cancelled,1,7,2022-05-31,2022-06-07,22.56,paypal
1305,278,27/03/2022,cancelled,2,4,2022-04-01,12/04/2022,1.97,afterpay
1306,479,2021-04-29,cancelled,1,1,2021-05-02,2021-05-12,1.25,debit_card
1307,66,2023-11-18,shipped,2,1,2023-11-21,2023-11-29,2.86,paypal
1308,347,2023-07-07,delivered,2,9,2023-07-12,07/24/2023,20.82,debit_card
1309,477,2021-10-04,pending,1,7,2021-10-08,2021-10-10,24.7,credit_card
1310,253,03/09/2022,delivered,1,7,03/12/2022,2022-03-19,2.35,debit_card
1311,382,29/04/2023,pending,4,4,2023-05-03,2023-05-13,14.01,apple_pay
1312,486,08/12/2021,delivered,2,1,2021-12-09,2021-12-11,10.65,debit_card
1313,411,2024-11-16,shipped,2,2,11/20/2024,2024-11-22,21.52,debit_card
1314,244,09/10/2024,shipped,3,9,2024-10-14,20/10/2024,12.59,afterpay
1315,436,2022-07-25,delivered,2,6,27/07/2022,08/06/2022,22.3,apple_pay
1316,451,17/05/2021,delivered,4,3,2021-05-20,2021-06-03,2.66,credit_card
1317,357,16/01/2024,cancelled,3,5,2024-01-18,01/28/2024,5.2,afterpay
1318,112,2021-04-18,delivered,1,8,2021-04-20,04/21/2021,13.03,paypal
1319,452,2024-04-01,delivered,2,1,2024-04-05,2024-04-08,18.73,credit_card
