item_id,order_id,product_id,quantity,unit_price,discount_amount,line_total
1932,1124,37,4,1087.4,225.8,4123.8
1933,1125,76,4,452.28,289.87,1519.25
1934,1125,73,5,1192.78,1124.32,4839.58
1935,1126,4,3,1062.58,96.51,3091.23
1936,1126,16,1,274.68,41.81,232.87
1937,1127,95,1,1228.84,177.27,1051.57
1938,1128,56,5,381.0,67.33,1837.67
1939,1128,94,1,1439.69,9.37,1430.32
1940,1128,26,5,1323.88,443.07,6176.33
1941,1128,59,4,804.2,429.89,2786.91
1942,1129,63,1,244.65,6.02,238.63
1943,1129,16,4,274.68,52.21,1046.51
1944,1130,81,2,962.42,47.86,1876.98
1945,1130,64,5,633.38,301.23,2865.67
1946,1130,78,2,657.41,91.65,1223.17
1947,1131,36,5,1022.7,916.96,4196.54
1948,1131,62,2,1461.17,357.06,2565.28
1949,1131,56,-1,381.0,58.46,322.54
1950,1132,85,4,1350.75,603.36,4799.64
1951,1132,29,4,511.9,269.18,1778.42
1952,1133,46,1,371.49,61.44,310.05
1953,1133,94,5,1439.69,451.67,6746.78
1954,1134,54,3,1358.6,669.74,3406.06
1955,1135,82,5,89.53,28.44,419.21
1956,1136,51,1,861.82,123.37,738.45
1957,1136,95,1,1228.84,135.14,1093.7
1958,1137,12,2,867.01,241.12,1492.9
1959,1138,57,1,584.3,75.72,508.58
1960,1138,26,1,1323.88,1.05,1322.83
1961,1139,95,4,1228.84,460.94,4454.42
1962,1139,96,3,726.43,378.24,1801.05
1963,1139,47,2,552.03,189.76,914.3
1964,1139,59,3,804.2,223.57,2189.03
1965,1140,44,1,753.2,68.76,684.44
1966,1141,46,1,371.49,38.31,333.18
1967,1141,66,5,1042.3,427.09,4784.41
1968,1142,64,3,633.38,328.97,1571.17
1969,1142,87,3,1125.48,132.02,3244.42
1970,1142,,1,676.46,0.96,675.5
1971,1142,66,4,1042.3,88.12,4081.08
1972,1143,75,2,663.01,126.44,1199.58
1973,1143,,5,1027.55,549.01,4588.74
1974,1144,10,4,716.95,422.73,2445.07
1975,1144,67,4,944.94,538.84,3240.92
1976,1144,40,5,321.31,251.48,1355.07
1977,1145,52,4,629.07,169.6,2346.68
1978,1146,79,4,221.22,159.43,725.45
1979,1147,63,4,244.65,156.6,822.0
1980,1147,55,3,522.63,19.63,1548.26
1981,1148,44,1,753.2,57.75,695.45
1982,1149,89,2,1331.29,220.15,2442.43
1983,9484,43,1,1508.03,56.65,1451.38
1984,1151,65,4,183.7,47.87,686.93
1985,1151,91,3,365.88,118.29,979.35
1986,1151,79,5,221.22,145.9,960.2
1987,1152,63,4,244.65,54.7,923.9
1988,1152,44,1,753.2,31.33,721.87
1989,1153,89,4,1331.29,659.96,4665.2
1990,1154,62,4,1461.17,91.43,5753.25
1991,1155,90,2,378.95,39.96,717.94
1992,1155,18,5,364.51,266.21,1556.34
1993,1156,98,2,1343.69,510.2,2177.18
1994,1157,78,2,657.41,56.27,1258.55
1995,1157,13,1,1357.26,234.08,1123.18
1996,1157,16,1,274.68,28.55,262.99
1997,1158,95,2,1228.84,164.83,2292.85
1998,1159,26,2,1323.88,431.87,2215.89
1999,1159,51,3,861.82,465.97,2119.49
2000,1159,61,5,736.96,582.7,3102.1
2001,1160,39,3,1786.03,914.68,4443.41
2002,1160,60,5,1338.31,638.49,6053.06
2003,1161,38,4,1537.97,82.48,6069.4
2004,1161,23,2,887.05,226.59,1547.51
2005,1162,93,2,712.79,270.36,1155.22
2006,1162,,5,522.63,507.56,2105.59
2007,1162,30,2,71.26,26.85,115.67
2008,1162,41,2,159.2,16.65,301.75
2009,1163,13,2,1357.26,117.27,2597.25
2010,1164,92,5,230.09,96.08,1054.37
2011,1165,88,5,1687.23,277.7,8158.45
2012,1165,67,4,944.94,410.29,3369.47
2013,1165,63,4,244.65,29.82,948.78
2014,1166,97,1,645.35,128.17,517.18
2015,1167,66,2,1042.3,285.15,1799.45
2016,1167,92,3,230.09,33.83,656.44
2017,1167,67,3,944.94,327.13,2507.69
2018,1168,87,4,1125.48,28.82,4473.1
2019,1169,28,1,750.38,30.7,719.68
2020,1169,57,1,584.3,93.71,490.59
2021,1170,62,4,1461.17,707.84,5136.84
2022,1171,83,5,195.65,34.76,943.49
2023,1172,18,1,364.51,51.65,312.86
2024,1172,94,4,1439.69,787.63,4971.13
2025,1173,94,3,1439.69,506.87,3812.2
2026,1173,82,3,89.53,4.95,263.64
2027,1174,55,3,522.63,290.38,1277.51
2028,1175,28,4,750.38,307.07,2694.45
2029,1175,60,1,1338.31,47.63,1290.68
2030,1175,78,1,657.41,64.78,592.63
2031,1176,2,1,860.63,21.85,838.78
2032,1177,44,2,753.2,133.3,1373.1
2033,1178,78,5,657.41,326.72,2960.33
2034,1179,44,5,753.2,231.62,3534.38
2035,1180,39,5,1786.03,1162.93,7767.22
2036,1180,1,2,1179.24,340.42,2018.06
2037,1181,83,2,195.65,36.82,354.48
2038,1182,,3,1087.4,315.85,2946.35
2039,1182,19,3,259.64,116.41,662.51
2040,1183,23,3,887.05,520.77,2140.38
2041,1184,31,-3,205.2,89.99,525.61
2042,1185,83,4,195.65,36.38,746.22
2043,1185,23,2,887.05,286.68,1773.03
2044,1186,65,1,183.7,17.68,166.02
2045,1186,92,5,230.09,155.77,994.68
2046,1187,50,5,676.46,323.58,3058.72
2047,1187,97,5,645.35,494.21,2732.54
2048,1188,66,2,1042.3,230.01,1854.59
2049,1189,58,2,442.47,98.63,786.31
2050,1189,45,2,383.12,113.83,652.41
2051,1190,81,5,962.42,226.77,4585.33
2052,1190,15,5,813.74,491.2,3577.5
2053,1190,52,1,629.07,83.9,545.17
2054,1191,93,3,712.79,24.6,2113.77
2055,1191,81,4,962.42,142.52,3707.16
2056,1192,69,4,401.37,308.84,1296.64
2057,1192,9,5,166.98,7.58,827.32
2058,1192,74,5,1271.91,289.58,6069.97
2059,1192,55,2,522.63,203.74,841.52
2060,1193,72,4,1767.87,704.46,6367.02
2061,1194,69,4,401.37,242.2,1363.28
2062,1195,61,2,736.96,77.94,1395.98
2063,1195,19,4,259.64,137.2,901.36
2064,1195,87,3,1125.48,569.6,2806.84
2065,1196,4,5,1062.58,660.84,4652.06
2066,1196,90,5,378.95,61.03,1833.72
2067,1197,42,1,714.2,124.45,589.75
2068,1197,45,5,383.12,186.88,1728.72
2069,1198,38,5,1537.97,869.47,6820.38
2070,1198,78,4,657.41,240.1,2389.54
2071,1198,,1,95.67,14.47,81.2
2072,1198,64,1,633.38,17.2,616.18
2073,1199,79,4,221.22,135.21,749.67
2074,1200,41,1,159.2,8.03,151.17
2075,1201,56,5,381.0,339.43,1565.57
2076,1202,7,1,664.72,53.52,611.2
2077,1202,47,5,552.03,488.34,2271.81
2078,1202,21,2,728.26,252.45,1204.07
2079,1203,13,3,1357.26,605.12,3466.66
2080,1204,74,5,1271.91,475.21,5884.34
2081,1204,7,2,664.72,146.67,1182.77
2082,9441,95,4,1228.84,587.62,4327.74
2083,1206,84,1,1628.79,263.16,1365.63
2084,1206,83,1,195.65,2.5,193.15
2085,1206,77,2,1121.7,373.67,1869.73
2086,1207,67,5,944.94,569.32,4155.38
2087,1207,31,1,205.2,32.04,173.16
2088,1207,46,1,371.49,23.81,347.68
2089,1207,13,2,1357.26,354.31,2360.21
2090,1208,54,3,1358.6,214.75,3861.05
2091,1208,2,5,860.63,752.1,3551.05
2092,1209,80,2,849.32,307.27,1391.37
2093,1210,40,5,321.31,151.63,1454.92
2094,9664,94,1,1439.69,240.05,1199.64
2095,1211,14,3,1027.55,6.48,3076.17
2096,1212,43,1,1508.03,125.78,1382.25
2097,1212,47,1,552.03,108.7,443.33
2098,1213,55,3,522.63,151.99,1415.9
2099,1213,32,5,171.88,16.54,842.86
2100,1214,76,1,452.28,63.77,388.51
2101,1214,73,-4,1192.78,771.04,4000.08
2102,1215,64,1,633.38,115.18,518.2
2103,1215,22,1,692.87,13.96,678.91
2104,1216,18,2,364.51,70.71,658.31
2105,1216,32,1,171.88,21.04,150.84
2106,1217,63,5,244.65,225.41,997.84
2107,1218,24,5,1647.82,729.94,7509.16
2108,1218,71,4,213.46,70.69,783.15
2109,1219,7,3,664.72,361.91,1632.25
2110,1220,42,4,714.2,475.47,2381.33
2111,1220,29,5,511.9,505.49,2054.01
2112,1221,62,4,1461.17,725.9,5118.78
2113,1221,14,3,1027.55,542.49,2540.16
2114,1222,15,3,813.74,132.36,2308.86
2115,1222,15,-4,813.74,60.67,3194.29
2116,1222,19,4,259.64,81.19,957.37
2117,1223,82,4,89.53,15.75,342.37
2118,1224,80,5,849.32,38.69,4207.91
2119,1224,30,5,71.26,7.29,349.01
2120,1224,40,5,321.31,207.64,1398.91
2121,1225,30,4,71.26,12.42,272.62
2122,1225,26,1,1323.88,174.29,1149.59
2123,1226,14,4,1027.55,737.12,3373.08
2124,1227,74,2,1271.91,226.71,2317.11
2125,1228,98,4,1343.69,81.85,5292.91
2126,1229,70,3,1150.5,459.93,2991.57
2127,1230,82,3,89.53,37.4,231.19
2128,1231,58,2,442.47,107.98,776.96
2129,1232,57,4,584.3,275.68,2061.52
2130,1233,34,2,203.8,26.8,380.8
2131,1233,10,5,716.95,643.75,2941.0
2132,1234,31,-3,205.2,67.37,548.23
2133,1234,58,1,442.47,78.83,363.64
2134,1234,40,3,321.31,40.94,922.99
2135,1234,13,3,1357.26,310.41,3761.37
2136,1235,10,3,716.95,379.02,1771.83
2137,1235,,5,1179.24,104.52,5791.68
2138,1235,1,4,1179.24,104.98,4611.98
2139,1236,40,5,321.31,115.17,1491.38
2140,1237,70,4,1150.5,789.22,3812.78
2141,1237,51,4,861.82,500.87,2946.41
2142,1238,9,4,166.98,110.58,557.34
2143,1238,26,1,1323.88,217.96,1105.92
2144,1239,,3,1022.7,208.87,2859.23
2145,1239,46,1,371.49,50.08,321.41
2146,1239,28,1,750.38,4.28,746.1
2147,1240,59,2,804.2,53.5,1554.9
2148,1240,8,3,750.16,374.1,1876.38
2149,1240,7,3,664.72,185.19,1808.97
2150,1241,47,3,552.03,195.32,1460.77
2151,1241,73,4,1192.78,847.95,3923.17
2152,1241,45,5,383.12,225.05,1690.55
2153,1242,79,5,221.22,137.63,968.47
2154,1242,12,3,867.01,340.59,2260.44
2155,1243,79,1,221.22,31.02,190.2
2156,1244,21,3,728.26,403.84,1780.94
2157,1244,70,5,1150.5,758.05,4994.45
2158,1244,78,5,657.41,123.35,3163.7
2159,1244,72,5,1767.87,295.63,8543.72
2160,1245,35,5,1098.56,489.08,5003.72
2161,1246,66,5,1042.3,699.67,4511.83
2162,1246,55,3,522.63,242.23,1149.43
2163,1247,83,5,195.65,96.46,881.79
2164,1248,37,5,1087.4,233.23,5203.77
2165,1249,37,5,1087.4,550.75,4886.25
2166,1249,26,5,1323.88,917.63,5701.77
2167,1250,44,2,753.2,280.78,1225.62
2168,1250,88,3,1687.23,799.5,4262.19
2169,1250,69,5,401.37,257.01,1749.84
2170,1251,46,4,371.49,231.67,1254.29
2171,1252,28,1,750.38,24.36,726.02
2172,1253,23,1,887.05,152.6,734.45
2173,1254,34,1,203.8,10.67,193.13
2174,1255,96,2,726.43,33.06,1419.8
2175,1256,42,1,714.2,119.23,594.97
2176,1257,11,1,1165.56,148.93,1016.63
2177,1257,24,2,1647.82,597.41,2698.23
2178,1257,54,5,1358.6,924.5,5868.5
2179,1258,5,3,1239.66,330.57,3388.41
2180,1259,44,3,753.2,62.2,2197.4
2181,1260,81,4,962.42,5.08,3844.6
2182,1260,87,5,1125.48,261.93,5365.47
2183,1261,77,3,1121.7,8.38,3356.72
2184,1261,73,5,1192.78,723.66,5240.24
2185,1261,83,1,195.65,34.71,160.94
2186,1261,59,3,804.2,187.59,2225.01
2187,1262,19,3,259.64,14.18,764.74
2188,1263,28,4,750.38,126.51,2875.01
2189,1264,76,5,452.28,181.74,2079.66
2190,1264,48,5,596.07,496.72,2483.63
2191,1265,86,4,183.67,52.09,682.59
2192,1266,,4,221.22,129.91,754.97
2193,1267,64,1,633.38,83.99,549.39
2194,1268,74,4,1271.91,42.22,5045.42
2195,1269,58,5,442.47,83.65,2128.7
2196,1270,34,5,203.8,56.36,962.64
2197,1271,71,4,213.46,7.75,888.25
2198,1271,71,1,213.46,29.12,184.34
2199,1271,80,5,849.32,98.04,4148.56
2200,1271,46,-1,371.49,41.48,330.01
2201,1272,92,2,230.09,89.3,370.88
2202,1272,24,2,1647.82,529.77,2765.87
2203,1273,95,2,1228.84,140.27,2317.41
2204,1273,17,3,286.25,4.49,854.26
2205,1274,31,5,205.2,143.5,882.5
2206,1275,,4,1647.82,1046.02,5545.26
2207,1275,13,5,1357.26,878.85,5907.45
2208,1276,34,2,203.8,63.53,344.07
2209,1277,60,5,1338.31,944.76,5746.79
2210,1277,88,3,1687.23,630.43,4431.26
2211,1278,86,3,183.67,98.67,432.31
2212,1279,60,4,1338.31,986.1,4367.14
2213,1279,,2,633.38,8.99,1257.77
2214,1280,24,3,1647.82,940.31,4003.15
2215,1280,9,2,166.98,61.71,272.25
2216,1280,65,2,183.7,44.84,322.56
2217,1281,56,2,381.0,13.25,748.75
2218,1282,27,3,508.96,211.14,1315.74
2219,1283,91,4,365.88,126.48,1337.04
2220,1284,11,3,1165.56,227.16,3269.52
2221,1285,28,3,750.38,230.3,2020.84
2222,1286,28,3,750.38,268.38,1982.76
2223,1286,83,2,195.65,27.12,390.89
2224,1287,37,1,1087.4,31.24,1056.16
2225,1287,36,1,1022.7,31.82,990.88
2226,1287,58,3,442.47,3.86,1323.55
2227,1287,84,3,1628.79,558.14,4328.23
2228,1288,81,4,962.42,154.76,3694.92
2229,1288,94,1,1439.69,53.99,1385.7
2230,1288,37,2,1087.4,168.56,2006.24
2231,1289,85,3,1350.75,315.97,3736.28
2232,1290,1,1,1179.24,162.95,1016.29
2233,1290,93,5,712.79,676.58,3050.2
2234,1291,16,5,274.68,155.65,1217.75
2235,1291,70,3,1150.5,82.58,3368.92
2236,1291,95,1,1228.84,195.68,1033.16
2237,1292,54,5,1358.6,1196.48,5596.52
2238,1293,40,1,321.31,48.41,272.9
2239,1294,80,2,849.32,53.69,1644.95
2240,1294,71,5,213.46,71.51,818.48
2241,1295,37,4,1087.4,640.88,3708.72
2242,1295,7,2,664.72,124.64,1204.8
2243,1296,47,5,552.03,459.51,2300.64
2244,1296,81,2,962.42,377.87,1546.97
2245,1297,95,5,1228.84,184.45,5959.75
2246,1298,31,5,205.2,119.54,906.46
2247,1298,85,4,1350.75,650.1,4752.9
2248,1299,21,2,728.26,114.05,1342.47
2249,1299,50,4,676.46,178.06,2527.78
2250,1300,26,1,1323.88,237.87,1086.01
2251,1301,72,3,1767.87,858.64,4444.97
2252,1301,7,2,664.72,224.13,886.33
2253,1302,28,5,750.38,89.78,3662.12
2254,1302,10,4,716.95,338.91,2528.89
2255,1302,59,3,804.2,275.74,2136.86
2256,1303,13,5,1357.26,225.43,7101.91
2257,1304,34,1,203.8,32.45,171.35
2258,1304,53,2,585.07,63.89,1106.25
2259,1304,15,4,813.74,151.45,3103.51
2260,1304,95,3,1228.84,355.95,3330.57
2261,1305,54,3,1358.6,489.89,3585.91
2262,1306,68,3,320.42,16.09,945.17
2263,1306,16,4,274.68,62.16,1036.56
2264,1307,14,2,1027.55,70.12,1984.98
2265,1307,23,5,887.05,575.59,3859.66
2266,1307,44,1,753.2,126.4,626.8
2267,1308,37,4,1087.4,39.7,4309.9
2268,1309,51,5,861.82,140.48,4168.62
2269,1309,15,2,813.74,225.65,1401.83
2270,1310,7,2,664.72,120.44,1209.0
2271,1311,36,4,1022.7,419.38,3671.42
2272,1311,79,2,221.22,74.66,367.78
2273,1312,12,1,867.01,112.43,754.58
2274,1313,72,1,1767.87,65.33,1702.54
2275,1313,90,3,378.95,190.67,946.18
2276,1313,39,2,1786.03,14.94,3557.12
2277,1313,76,3,452.28,39.81,1317.03
2278,1314,98,1,1343.69,249.87,1093.82
2279,1314,32,3,171.88,37.1,478.54
2280,1315,,2,1083.61,11.41,2155.81
2281,1316,14,4,1027.55,563.33,3546.87
2282,1316,89,5,1331.29,897.82,5758.63
2283,1317,68,3,320.42,147.72,813.54
2284,1318,78,2,657.41,59.52,1255.3
2285,1318,19,3,259.64,77.65,701.27
2286,1319,84,4,1628.79,199.0,6316.16
2287,1319,35,5,1098.56,743.76,4749.04
2288,1319,25,1,1729.75,309.38,1420.37
2289,1320,68,4,320.42,62.23,1219.45
2290,1320,72,5,1767.87,380.91,8458.44
2291,1320,84,1,1628.79,262.78,1366.01
2292,1320,59,1,804.2,133.01,671.19
2293,1321,89,3,1331.29,80.55,3913.32
2294,1322,15,1,813.74,133.81,679.93
2295,1323,89,3,1331.29,500.04,3493.83
2296,1323,81,5,962.42,777.94,4034.16
2297,1324,45,4,383.12,129.04,1403.44
2298,1325,45,5,383.12,305.77,1609.83
2299,9258,56,5,381.0,282.1,1622.9
2300,1327,78,4,657.41,284.1,2345.54
2301,1328,,2,205.2,73.96,270.99
2302,1329,54,3,1358.6,451.72,3624.08
2303,1330,39,1,1786.03,312.78,1473.25
2304,1331,5,5,1239.66,57.57,6140.73
2305,1331,78,5,657.41,4.56,3282.49
2306,1332,15,5,813.74,622.55,3446.15
2307,1332,25,4,1729.75,184.16,6734.84
2308,1333,57,4,584.3,413.9,1923.3
2309,1334,88,5,1687.23,1192.21,7243.94
2310,1334,46,3,371.49,157.66,956.81
2311,1335,34,1,203.8,28.13,175.67
2312,1335,61,1,736.96,53.3,683.66
2313,1336,56,2,381.0,40.46,721.54
2314,1337,93,5,712.79,379.82,3184.13
2315,1337,48,1,596.07,12.09,583.98
2316,1337,8,4,750.16,552.69,2447.95
2317,1338,80,5,849.32,729.11,3517.49
2318,1339,10,3,716.95,7.16,2143.69
2319,1339,26,3,1323.88,667.78,3303.86
2320,1340,30,1,71.26,7.15,64.11
2321,1340,51,5,861.82,244.16,4064.94
2322,1340,96,1,726.43,125.71,600.72
2323,1341,59,2,804.2,18.41,1666.56
2324,1342,79,5,221.22,186.97,919.13
2325,1342,60,1,1338.31,159.71,1178.6
2326,1343,94,2,1439.69,183.42,2695.96
2327,1344,5,2,1239.66,261.16,2218.16
2328,1344,44,3,753.2,10.53,2249.07
2329,1345,49,2,95.67,1.58,189.76
2330,1346,24,1,1647.82,53.97,1593.85
2331,1347,90,1,378.95,24.28,354.67
2332,1348,95,1,1228.84,237.57,991.27
2333,1349,36,5,1022.7,1002.63,4110.87
2334,1349,62,3,1461.17,368.6,4014.91
2335,1349,70,3,1150.5,141.17,3310.33
2336,1350,84,5,1628.79,984.32,7159.63
2337,1351,82,3,89.53,23.49,245.1
2338,1352,39,3,1786.03,94.04,5264.05
2339,1353,69,2,401.37,136.06,666.68
2340,1354,86,5,183.67,90.1,828.25
2341,1355,31,3,205.2,122.36,493.24
2342,1355,57,3,584.3,155.99,1596.91
2343,1356,3,2,100.53,2.71,198.35
2344,1356,23,4,887.05,345.21,3202.99
2345,1356,70,5,1150.5,914.16,4838.34
2346,1356,23,1,887.05,58.64,828.41
2347,1357,52,2,629.07,36.3,1221.84
2348,1357,69,4,401.37,275.36,1330.12
2349,1357,10,2,716.95,204.27,1229.63
2350,1357,7,5,664.72,497.7,2825.9
2351,1358,,4,889.89,596.67,2962.89
2352,1358,95,3,1228.84,417.81,3268.71
2353,1358,89,3,1331.29,295.22,3698.65
2354,1359,50,3,676.46,135.91,1893.47
2355,1360,26,3,1323.88,91.14,3880.5
2356,1360,60,1,1338.31,22.09,1316.22
2357,1361,67,1,944.94,6.02,938.92
2358,1362,43,3,1508.03,404.14,4119.95
2359,1362,24,2,1647.82,582.31,2713.33
2360,1362,71,2,213.46,35.51,391.41
2361,1363,66,1,1042.3,109.31,932.99
2362,1364,59,3,804.2,246.31,2166.29
2363,1364,25,4,1729.75,73.8,6845.2
2364,1365,73,5,1192.78,1165.88,4798.02
2365,1366,39,4,1786.03,749.36,6394.76
2366,1367,93,3,712.79,214.71,1923.66
2367,1368,98,3,1343.69,313.49,3717.58
2368,1369,18,1,364.51,42.23,322.28
2369,1370,67,1,944.94,129.54,815.4
2370,1371,18,5,364.51,129.02,1693.53
2371,1371,14,4,1027.55,550.12,3939.44
2372,1372,61,3,736.96,34.18,2176.7
2373,1373,61,2,736.96,84.59,1389.33
2374,1374,33,5,889.89,275.49,4173.96
2375,1375,27,2,508.96,44.44,973.48
2376,1375,32,4,171.88,98.35,589.17
2377,1375,44,5,753.2,131.07,3634.93
2378,1376,54,5,1358.6,201.78,6591.22
2379,1376,11,2,1165.56,165.84,2165.28
2380,1376,95,5,1228.84,206.94,5937.26
2381,1376,43,4,1508.03,25.02,6007.1
2382,1377,94,2,1439.69,484.69,2394.69
2383,1377,61,3,736.96,289.22,1921.66
2384,1378,89,4,1331.29,852.47,4472.69
2385,1378,21,4,728.26,468.61,2444.43
2386,1378,,4,1022.7,432.25,3658.55
2387,1379,25,3,1729.75,575.79,4613.46
2388,1379,24,4,1647.82,461.35,6129.93
2389,1380,15,1,813.74,28.15,785.59
2390,1381,71,1,213.46,20.86,192.6
2391,1381,82,3,89.53,30.57,238.02
2392,1381,91,5,365.88,0.97,1828.43
2393,1381,81,3,962.42,127.4,2759.86
2394,1382,4,2,1062.58,31.09,2094.07
2395,1382,1,1,1179.24,226.54,952.7
2396,1383,17,2,286.25,4.87,567.63
2397,1384,74,5,1271.91,38.56,6320.99
2398,1385,12,3,867.01,244.58,2356.45
2399,1386,93,1,712.79,109.62,603.17
2400,1386,42,1,714.2,105.16,609.04
2401,1387,5,2,1239.66,230.5,2248.82
2402,1388,20,3,1432.36,773.23,3523.85
2403,1389,8,3,750.16,69.53,2180.95
2404,1389,78,3,657.41,306.85,1665.38
2405,1390,60,4,1338.31,827.88,4525.36
2406,9956,,2,1022.7,292.2,1753.2
2407,1391,90,1,378.95,16.05,362.9
2408,1391,63,1,244.65,0.84,243.81
2409,1392,93,5,712.79,491.69,3072.26
2410,1393,27,2,508.96,54.68,963.24
2411,1393,48,4,596.07,257.03,2127.25
2412,1394,3,3,100.53,36.1,265.49
2413,1395,64,5,633.38,476.4,2690.5
2414,1395,86,5,183.67,15.66,902.69
2415,1396,29,1,511.9,98.19,413.71
2416,1396,84,1,1628.79,163.98,1464.81
2417,1396,89,2,1331.29,58.39,2604.19
2418,1396,25,4,1729.75,75.03,6843.97
2419,1397,3,1,100.53,13.42,87.11
2420,1397,87,3,1125.48,575.76,2800.68
2421,1398,36,3,1022.7,278.32,2789.78
2422,1399,63,1,244.65,3.27,241.38
2423,1400,73,4,1192.78,79.12,4692.0
2424,1400,50,2,676.46,175.14,1177.78
2425,1401,91,5,365.88,274.23,1555.17
2426,1401,50,1,676.46,82.63,593.83
2427,1402,72,2,1767.87,389.39,3146.35
2428,1402,65,4,183.7,44.71,690.09
2429,1403,26,4,1323.88,209.94,5085.58
2430,1404,53,5,585.07,55.26,2870.09
2431,1404,70,4,1150.5,200.6,4401.4
2432,1405,86,2,183.67,12.68,354.66
2433,1405,86,2,183.67,24.86,342.48
2434,1405,45,5,383.12,22.63,1892.97
2435,1406,32,3,171.88,76.78,438.86
2436,1406,45,2,383.12,44.48,721.76
2437,1406,97,2,645.35,113.75,1176.95
2438,1406,57,5,584.3,457.74,2463.76
2439,1407,65,1,183.7,34.49,149.21
2440,1408,13,1,1357.26,1.84,1355.42
2441,1409,9,4,166.98,41.53,626.39
2442,1410,35,5,1098.56,6.33,5486.47
2443,1411,8,2,750.16,216.48,1283.84
2444,1412,94,2,1439.69,480.66,2398.72
2445,1413,93,1,712.79,82.72,630.07
2446,1413,83,4,195.65,111.24,671.36
2447,1414,40,4,321.31,144.17,1141.07
2448,1414,26,2,1323.88,483.01,2164.75
2449,1415,81,5,962.42,100.35,4711.75
2450,1416,78,1,657.41,113.82,543.59
2451,1416,96,4,726.43,201.97,2703.75
2452,1417,10,2,716.95,108.12,1325.78
2453,1418,73,2,1192.78,347.67,2037.89
2454,1418,65,4,183.7,102.29,632.51
2455,1419,55,3,522.63,263.37,1304.52
2456,1419,60,4,1338.31,464.32,4888.92
2457,1420,60,3,1338.31,27.3,3987.63
2458,1421,31,2,205.2,46.45,363.95
2459,1421,93,2,712.79,123.74,1301.84
2460,1422,70,3,1150.5,180.53,3270.97
2461,1423,27,2,508.96,13.58,1004.34
2462,1423,72,5,1767.87,296.04,8543.31
2463,1423,92,2,230.09,54.16,406.02
2464,1423,51,5,861.82,652.05,3657.05
2465,1424,,5,1121.7,813.92,4794.58
2466,1425,88,1,1687.23,116.69,1570.54
2467,1426,40,4,321.31,0.78,1284.46
2468,1426,16,1,274.68,38.63,236.05
2469,1426,75,4,663.01,127.09,2524.95
2470,1427,79,3,221.22,13.85,649.81
2471,1428,23,3,887.05,5.77,2655.38
2472,1428,92,2,230.09,13.13,447.05
2473,1428,9,5,166.98,12.79,916.17
2474,1428,74,5,1271.91,201.85,6157.7
2475,1429,86,1,183.67,5.5,178.17
2476,1429,5,3,1239.66,25.99,3692.99
2477,1430,38,1,1537.97,288.61,1249.36
2478,1431,45,3,383.12,68.97,1080.39
2479,1431,44,3,753.2,265.28,1994.32
2480,1431,45,4,383.12,124.49,1407.99
2481,1432,66,4,1042.3,277.48,3891.72
2482,1432,41,1,159.2,2.05,157.15
2483,1433,51,4,861.82,422.86,3024.42
2484,1434,27,3,508.96,19.7,1507.18
2485,1434,56,3,381.0,176.22,966.78
2486,1435,86,3,183.67,21.64,529.37
2487,1435,49,2,95.67,22.91,168.43
2488,1436,27,2,508.96,186.8,831.12
2489,1436,23,4,887.05,543.53,3004.67
2490,1437,97,4,645.35,367.24,2214.16
2491,1437,3,3,100.53,2.94,298.65
2492,1438,20,2,1432.36,468.8,2395.92
2493,1438,71,4,213.46,61.7,792.14
2494,1439,91,3,365.88,214.83,882.81
2495,1439,28,1,750.38,132.64,617.74
2496,1440,84,5,1628.79,276.83,7867.12
2497,1441,88,5,1687.23,736.83,7699.32
2498,1442,20,2,1432.36,130.86,2733.86
2499,1442,47,2,552.03,18.18,1085.88
2500,1442,59,2,804.2,231.08,1377.32
2501,1443,89,1,1331.29,152.97,1178.32
2502,1443,55,5,522.63,86.65,2526.5
2503,1444,50,5,676.46,108.94,3273.36
2504,1445,67,4,944.94,645.03,3134.73
2505,1446,57,2,584.3,33.07,1135.53
2506,1446,21,4,728.26,116.49,2796.55
2507,1447,44,3,753.2,47.01,2212.59
2508,1448,36,-4,1022.7,284.04,3806.76
2509,9469,55,3,522.63,67.37,1500.52
2510,1448,5,4,1239.66,685.68,4272.96
2511,1449,39,3,1786.03,710.22,4647.87
2512,1450,41,1,159.2,23.99,135.21
2513,1450,34,4,203.8,22.22,792.98
2514,1451,55,2,522.63,72.39,972.87
2515,1451,4,3,1062.58,124.44,3063.3
2516,1451,37,5,1087.4,1006.96,4430.04
2517,1452,23,5,887.05,773.06,4030.57
2518,1453,,1,1767.87,179.87,1588.0
2519,1453,65,5,183.7,164.89,753.61
2520,1454,1,5,1179.24,322.81,5573.39
2521,1454,11,2,1165.56,23.14,2307.98
2522,1455,2,2,860.63,108.49,1612.77
2523,1455,77,5,1121.7,1037.0,4571.5
2524,1455,74,5,1271.91,1145.04,5214.51
2525,1455,33,2,889.89,60.1,1719.68
2526,1456,84,4,1628.79,617.12,5898.04
2527,1456,,3,1027.55,30.35,3052.3
2528,1457,72,5,1767.87,652.66,8186.69
2529,1457,46,1,371.49,58.01,313.48
2530,1458,74,5,1271.91,792.64,5566.91
2531,1459,57,1,584.3,43.62,540.68
2532,1460,63,2,244.65,46.11,443.19
2533,1460,97,1,645.35,18.84,626.51
2534,1461,30,2,71.26,28.1,114.42
2535,1462,10,3,716.95,134.32,2016.53
2536,1462,73,3,1192.78,481.76,3096.58
2537,1463,75,3,663.01,174.76,1814.27
